ID,Rented Bike Count,Hour,Temperature,Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature,Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
4452,1008,11.0,26.1,37,2.4,,,2.79,0.0,0.0,,No Holiday,Yes
7148,1280,19.0,18.6,54,2.7,2000.0,9.0,0.01,0.0,0.0,,,Yes
3532,258,3.0,10.7,63,1.1,989.0,,0.0,0.0,,Spring,,Yes
2731,736,18.0,9.0,76,3.0,288.0,4.9,0.45,0.0,0.0,Spring,No Holiday,Yes
828,264,11.0,-4.4,40,0.8,1671.0,-16.0,0.69,0.0,0.0,Winter,No Holiday,Yes
1640,214,7.0,-13.2,56,0.9,1665.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
7137,296,8.0,,52,2.2,1985.0,5.5,0.49,0.0,0.0,Autumn,Holiday,Yes
985,98,,-10.3,54,2.4,1988.0,,,0.0,0.0,Winter,,Yes
3282,1753,17.0,18.7,21,,1871.0,-4.1,1.65,0.0,,Spring,No Holiday,Yes
8732,1026,19.0,5.2,48,1.9,1590.0,-4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2189,47,4.0,-5.8,48,1.5,1552.0,-15.0,0.0,,0.0,Spring,No Holiday,Yes
2266,211,9.0,3.7,85,1.8,2000.0,1.4,,0.0,0.0,Spring,No Holiday,Yes
2444,946,19.0,10.6,47,2.0,425.0,-0.2,0.03,,0.0,Spring,No Holiday,Yes
363,228,2.0,-4.1,73,2.1,567.0,-8.2,0.0,0.0,0.0,Winter,,Yes
2350,533,21.0,3.1,74,3.2,465.0,-1.0,0.0,0.0,0.0,Spring,No Holiday,Yes
346,330,9.0,-5.9,60,0.6,691.0,-12.4,0.09,0.0,0.0,Winter,,Yes
815,291,22.0,-5.2,53,1.3,1969.0,-13.3,0.0,0.0,0.0,Winter,,Yes
6167,1587,22.0,30.9,63,0.7,2000.0,23.0,,0.0,0.0,Summer,,Yes
4808,1616,7.0,19.9,72,0.6,840.0,14.6,0.32,0.0,0.0,,No Holiday,
3206,973,13.0,19.0,15,,2000.0,,2.02,0.0,,Spring,No Holiday,Yes
7707,385,,8.7,71,0.8,2000.0,3.7,,0.0,0.0,,No Holiday,Yes
2920,1349,,18.2,63,2.2,687.0,11.0,0.72,0.0,0.0,Spring,No Holiday,Yes
5962,614,9.0,28.4,87,1.7,1313.0,26.0,,4.0,0.0,Summer,No Holiday,Yes
3326,975,13.0,17.7,16,2.8,1824.0,-8.4,,0.0,0.0,Spring,,
4107,262,2.0,13.9,0,0.9,2000.0,-2.1,0.0,0.0,0.0,Spring,No Holiday,Yes
5780,1486,19.0,34.4,39,1.2,2000.0,18.4,0.58,0.0,0.0,Summer,No Holiday,Yes
2117,62,4.0,0.9,46,0.8,1140.0,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes
7451,932,10.0,18.1,56,,1720.0,9.1,1.79,0.0,0.0,Autumn,No Holiday,Yes
1835,127,10.0,-1.6,26,1.9,1980.0,-18.6,1.29,0.0,0.0,,Holiday,Yes
794,130,,-5.0,42,1.2,1993.0,-15.9,0.0,,0.0,Winter,No Holiday,Yes
7460,1608,19.0,16.6,36,1.4,2000.0,,0.0,0.0,0.0,Autumn,No Holiday,
1956,322,11.0,2.8,35,3.9,1265.0,-11.1,1.71,0.0,0.0,Winter,No Holiday,Yes
6899,936,,23.3,65,1.4,1996.0,16.3,0.76,0.0,0.0,Autumn,No Holiday,Yes
2675,446,,4.9,56,1.9,1480.0,,1.76,0.0,0.0,Spring,No Holiday,Yes
95,353,22.0,-5.3,45,2.5,2000.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
7702,1493,21.0,10.8,53,0.9,2000.0,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
4226,837,1.0,16.2,63,0.7,1328.0,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes
3757,71,,15.7,96,,,15.0,,3.0,0.0,Spring,No Holiday,Yes
2892,824,11.0,16.7,45,1.9,,4.6,2.07,0.0,0.0,Spring,No Holiday,Yes
2372,718,19.0,5.4,60,3.9,990.0,,0.02,0.0,0.0,Spring,No Holiday,Yes
7992,658,23.0,4.3,58,1.4,,-3.2,0.0,,0.0,Autumn,No Holiday,Yes
8501,119,4.0,1.3,48,0.5,2000.0,-8.5,0.0,0.0,0.0,,No Holiday,Yes
7429,130,12.0,18.0,92,2.9,1999.0,16.6,0.45,1.0,0.0,Autumn,No Holiday,Yes
8215,136,,10.6,90,1.6,1065.0,9.0,0.0,1.5,,Autumn,No Holiday,
3229,75,12.0,8.6,94,1.1,389.0,7.6,0.49,0.0,0.0,Spring,No Holiday,Yes
6159,627,,36.2,41,2.9,1814.0,20.8,2.68,0.0,0.0,Summer,No Holiday,Yes
7092,1062,11.0,22.7,55,2.7,,13.1,1.86,0.0,0.0,Autumn,No Holiday,Yes
6360,1117,23.0,31.2,50,1.8,2000.0,19.5,0.0,,0.0,Summer,No Holiday,Yes
5997,1836,20.0,31.1,64,2.7,1770.0,23.4,0.02,,0.0,Summer,,Yes
8695,287,6.0,2.6,33,,1185.0,-12.0,0.0,0.0,,Autumn,No Holiday,Yes
8235,0,2.0,11.3,88,3.7,,9.3,0.0,0.0,0.0,Autumn,No Holiday,No
7327,0,,10.6,81,0.0,1798.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,No
6029,189,4.0,28.1,81,1.5,1729.0,24.5,0.0,,0.0,Summer,No Holiday,Yes
2854,1046,21.0,14.4,66,1.7,677.0,8.1,0.0,0.0,0.0,Spring,No Holiday,Yes
8399,1061,22.0,8.7,53,0.4,764.0,-0.3,,0.0,0.0,Autumn,No Holiday,Yes
2913,342,8.0,12.9,64,1.5,778.0,6.2,0.06,0.0,0.0,Spring,No Holiday,
1866,210,17.0,2.5,48,4.2,1979.0,-7.4,0.76,0.0,0.0,Winter,Holiday,Yes
5755,843,18.0,29.0,81,0.8,,25.4,0.22,,0.0,Summer,No Holiday,
4613,194,4.0,18.8,60,1.0,,10.8,0.0,,0.0,Summer,No Holiday,Yes
7690,1200,9.0,11.2,63,1.1,656.0,4.4,0.88,0.0,0.0,,No Holiday,Yes
1858,48,9.0,-4.3,33,0.7,1923.0,-18.2,0.6,0.0,0.0,Winter,Holiday,Yes
2646,80,5.0,1.3,40,2.3,2000.0,-10.8,0.0,0.0,,Spring,No Holiday,Yes
2244,273,11.0,10.1,88,0.7,453.0,8.1,,0.0,,Spring,,Yes
5374,2115,21.0,26.3,81,,1910.0,22.7,0.0,0.0,0.0,Summer,,Yes
2337,88,,3.0,94,0.3,444.0,2.1,0.01,0.0,0.0,Spring,No Holiday,Yes
951,265,14.0,,45,3.7,1922.0,-12.1,1.06,,0.2,Winter,No Holiday,Yes
7579,2618,18.0,14.3,46,1.3,2000.0,2.8,0.16,0.0,0.0,Autumn,No Holiday,Yes
8146,1005,9.0,8.9,67,1.1,578.0,3.0,0.69,0.0,0.0,Autumn,,Yes
3069,458,20.0,4.2,44,4.1,2000.0,-6.9,0.0,0.0,0.0,Spring,,Yes
1121,277,16.0,5.8,50,0.9,547.0,-3.8,0.11,,0.0,,No Holiday,Yes
7609,811,,10.4,59,0.0,971.0,,0.0,0.0,0.0,Autumn,,Yes
2598,27,5.0,6.2,89,1.5,338.0,4.5,,0.0,0.0,Spring,No Holiday,Yes
2205,427,20.0,1.2,35,,,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
420,44,11.0,-2.9,85,1.2,243.0,,0.06,0.0,4.8,Winter,No Holiday,Yes
923,253,10.0,1.3,43,0.8,,-9.9,0.16,0.0,0.0,Winter,No Holiday,Yes
1255,165,6.0,,33,0.4,2000.0,-14.3,0.0,0.0,0.0,Winter,No Holiday,Yes
478,197,21.0,-2.0,83,1.2,904.0,-4.5,0.0,0.1,2.4,Winter,No Holiday,Yes
2036,421,19.0,6.9,73,3.7,369.0,2.3,,0.0,0.0,Winter,No Holiday,Yes
5409,787,8.0,26.1,74,0.7,1254.0,21.0,0.87,,0.0,Summer,No Holiday,Yes
5789,209,4.0,26.7,62,1.0,2000.0,18.8,0.0,,0.0,Summer,No Holiday,Yes
5743,313,6.0,28.0,85,0.8,647.0,25.2,0.01,0.0,0.0,Summer,No Holiday,Yes
7183,230,6.0,16.3,62,2.1,2000.0,8.9,,0.0,0.0,Autumn,No Holiday,Yes
7668,914,11.0,16.5,39,,1351.0,2.4,1.68,0.0,0.0,,No Holiday,Yes
5568,1426,23.0,28.2,70,,1811.0,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes
6698,743,1.0,21.9,85,0.2,1410.0,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
1203,216,2.0,-0.9,65,0.6,1369.0,,0.0,0.0,0.0,Winter,No Holiday,Yes
6535,285,6.0,24.2,96,,1206.0,23.5,0.0,0.0,,Summer,No Holiday,Yes
2627,418,10.0,7.4,35,3.5,1990.0,,1.81,0.0,0.0,Spring,No Holiday,Yes
5766,199,5.0,26.7,75,,1871.0,21.8,0.0,0.0,0.0,Summer,,Yes
8581,664,12.0,,20,1.4,,-15.7,1.85,0.0,0.0,,No Holiday,Yes
1971,105,2.0,,31,1.6,1931.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
3111,921,14.0,13.9,26,2.5,1537.0,-5.3,2.99,0.0,0.0,Spring,No Holiday,Yes
4019,141,10.0,20.1,98,1.2,885.0,19.7,0.13,2.0,0.0,Spring,No Holiday,Yes
2152,7,,4.8,87,,312.0,2.8,0.08,4.5,0.0,Winter,,Yes
3688,590,15.0,12.2,56,4.8,2000.0,3.6,0.57,0.5,0.0,Spring,,Yes
4917,2262,20.0,24.6,65,2.1,1018.0,,0.1,0.0,0.0,Summer,No Holiday,Yes
1998,75,,-2.4,59,1.1,1984.0,-9.3,0.0,0.0,0.0,Winter,,Yes
4034,116,1.0,,97,1.5,278.0,18.5,0.0,1.0,0.0,Spring,No Holiday,Yes
4599,1985,14.0,24.1,51,1.1,2000.0,13.3,1.58,0.0,0.0,Summer,No Holiday,Yes
3055,108,6.0,1.7,58,3.8,1189.0,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes
1249,171,0.0,-0.2,30,0.4,2000.0,-15.7,0.0,0.0,0.0,,No Holiday,Yes
2193,617,8.0,,45,,1600.0,-16.2,0.17,0.0,0.0,,No Holiday,Yes
2713,403,0.0,4.7,46,1.7,746.0,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes
993,443,8.0,-12.6,61,1.6,1610.0,,0.0,0.0,0.0,Winter,,Yes
2191,135,6.0,-6.4,50,1.5,1593.0,-15.1,0.0,0.0,0.0,Spring,,Yes
4671,2088,14.0,,50,2.4,1119.0,15.3,2.95,0.0,0.0,Summer,No Holiday,Yes
5143,600,6.0,22.6,95,0.1,1937.0,,,0.0,0.0,Summer,,Yes
5985,1695,8.0,28.5,64,2.0,2000.0,21.0,0.89,,0.0,Summer,,Yes
6566,965,13.0,28.7,46,2.6,1815.0,15.9,3.1,0.0,0.0,Summer,No Holiday,
3763,1848,18.0,20.2,66,1.0,,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes
6944,258,7.0,21.9,95,1.3,424.0,21.0,0.02,0.0,,,No Holiday,
3598,1382,21.0,16.1,44,1.2,913.0,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes
4712,1467,7.0,18.2,75,1.4,2000.0,13.6,0.56,0.0,0.0,Summer,No Holiday,
1319,121,22.0,-15.2,45,4.0,2000.0,,0.0,0.0,0.7,Winter,,Yes
1864,243,15.0,4.0,26,3.5,2000.0,-13.8,1.75,0.0,0.0,Winter,Holiday,Yes
2344,555,,9.2,53,,1896.0,0.1,,0.0,0.0,,No Holiday,Yes
2450,231,,5.9,65,,596.0,-0.1,0.0,0.0,0.0,,,Yes
2137,266,0.0,5.1,52,1.1,,-3.9,0.0,0.0,0.0,,No Holiday,Yes
1066,118,9.0,-3.4,77,1.6,432.0,-6.8,0.12,0.0,0.0,,No Holiday,Yes
5869,562,12.0,36.6,41,2.0,1866.0,21.2,2.58,0.0,0.0,Summer,,Yes
601,178,,-1.4,58,,1880.0,-8.6,0.0,,0.0,Winter,No Holiday,Yes
4228,419,3.0,15.3,69,,,,0.0,0.0,0.0,Spring,No Holiday,
2622,92,,4.1,42,3.1,2000.0,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes
7578,1902,,16.3,39,1.7,1969.0,2.3,0.8,,0.0,,No Holiday,Yes
78,82,,2.0,83,2.7,253.0,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes
7547,792,10.0,10.2,44,2.3,1986.0,-1.5,1.8,,0.0,Autumn,,Yes
2899,1391,,,33,2.6,1867.0,0.2,0.48,,0.0,Spring,No Holiday,Yes
6149,209,,28.1,71,0.4,2000.0,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes
7333,0,12.0,19.4,41,3.1,1956.0,5.7,,0.0,0.0,Autumn,No Holiday,
4821,2525,20.0,22.4,62,2.2,1041.0,,0.05,,,Summer,No Holiday,Yes
1315,297,18.0,-13.0,29,3.4,2000.0,-27.3,,0.0,0.7,Winter,,Yes
8082,1730,,17.0,36,1.5,1672.0,1.8,0.47,0.0,0.0,,No Holiday,Yes
5948,1411,19.0,30.9,68,3.3,,24.2,0.52,,0.0,Summer,No Holiday,Yes
6414,232,5.0,23.3,79,1.7,1592.0,19.4,,0.0,0.0,Summer,No Holiday,Yes
8463,1054,14.0,10.1,37,2.4,1723.0,-3.9,1.24,0.0,0.0,Autumn,,Yes
873,186,8.0,-6.5,62,1.1,1503.0,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
3851,0,10.0,17.3,52,2.3,1235.0,,2.38,0.0,,Spring,No Holiday,No
5469,2362,20.0,29.3,58,2.4,2000.0,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes
5952,942,23.0,,79,1.3,1484.0,24.7,0.0,0.0,0.0,Summer,No Holiday,Yes
3644,1696,,21.2,68,1.5,610.0,15.0,0.16,0.0,0.0,Spring,Holiday,Yes
2966,870,13.0,20.1,61,2.6,1117.0,12.3,1.01,0.0,0.0,Spring,No Holiday,Yes
3392,324,7.0,12.5,68,1.1,457.0,6.7,,0.0,0.0,Spring,No Holiday,Yes
5416,1058,15.0,31.1,59,2.3,1929.0,22.1,2.34,0.0,0.0,Summer,No Holiday,Yes
2561,1440,16.0,,28,2.1,1499.0,-4.5,1.88,,0.0,Spring,,Yes
1571,103,,-11.2,43,3.5,1359.0,-21.3,1.04,0.0,0.0,Winter,No Holiday,Yes
2636,716,19.0,3.2,45,3.7,2000.0,-7.6,0.02,,0.0,Spring,,Yes
5257,1208,0.0,20.7,51,1.7,2000.0,10.1,0.0,,0.0,Summer,No Holiday,Yes
3531,361,2.0,11.2,58,1.4,1255.0,3.2,,0.0,0.0,Spring,No Holiday,Yes
376,291,15.0,-3.3,22,5.0,2000.0,-22.0,0.86,0.0,0.0,,No Holiday,Yes
1909,263,12.0,2.2,17,1.0,1979.0,-20.4,1.75,0.0,0.0,Winter,No Holiday,
4430,1393,13.0,29.4,24,2.7,1905.0,,3.18,0.0,0.0,Summer,No Holiday,Yes
8020,227,3.0,5.6,69,0.1,2000.0,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
8109,0,20.0,12.1,68,,592.0,6.3,,,0.0,Autumn,,No
4028,29,19.0,22.3,96,2.6,191.0,21.6,0.0,0.0,0.0,Spring,No Holiday,Yes
6462,38,,20.5,97,0.4,384.0,20.0,0.0,3.0,0.0,Summer,,Yes
1605,206,20.0,-9.1,35,3.8,2000.0,-21.7,0.0,0.0,0.0,Winter,,Yes
1119,276,14.0,6.5,43,0.8,468.0,,0.52,0.0,0.0,Winter,No Holiday,Yes
3678,163,5.0,7.0,85,0.8,2000.0,4.6,0.0,,0.0,Spring,No Holiday,Yes
3491,756,10.0,14.8,29,0.6,,,2.2,0.0,0.0,Spring,No Holiday,
2039,291,22.0,5.7,81,2.5,,2.6,0.0,0.0,0.0,,No Holiday,
7718,1152,,18.1,43,2.2,2000.0,5.3,2.3,0.0,0.0,,No Holiday,Yes
6040,644,,31.2,67,2.7,1368.0,24.3,1.39,0.0,0.0,Summer,No Holiday,Yes
2959,388,6.0,16.8,74,1.2,1265.0,12.1,0.0,0.0,0.0,Spring,No Holiday,Yes
1995,116,2.0,-2.9,57,0.0,1985.0,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes
2825,943,16.0,18.3,43,4.3,,5.4,1.3,0.0,0.0,Spring,No Holiday,Yes
8057,1206,,,32,2.0,1934.0,-1.8,1.13,0.0,0.0,,No Holiday,Yes
2377,328,0.0,2.1,74,1.4,970.0,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes
8360,1047,7.0,5.2,78,0.3,1182.0,1.6,0.0,0.0,,Autumn,No Holiday,Yes
1343,113,22.0,,35,2.5,2000.0,,0.0,0.0,0.5,Winter,No Holiday,Yes
321,621,,-10.4,54,,1432.0,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes
1620,175,,-9.9,32,3.3,1863.0,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes
3714,1857,17.0,18.1,30,4.6,1925.0,0.2,1.86,,0.0,Spring,No Holiday,Yes
5288,451,7.0,20.9,66,1.4,2000.0,14.3,,0.0,0.0,,No Holiday,Yes
2061,233,20.0,1.1,32,,1785.0,-13.8,,0.0,0.0,Winter,No Holiday,Yes
8720,800,7.0,0.8,41,0.6,1298.0,-10.9,0.0,0.0,0.0,Autumn,,Yes
2220,431,11.0,8.1,21,2.1,1738.0,-12.9,2.15,0.0,0.0,Spring,No Holiday,Yes
1674,337,17.0,1.5,24,1.9,1788.0,-16.9,,,0.0,Winter,No Holiday,Yes
6039,561,14.0,30.8,69,1.8,1218.0,24.4,,0.0,0.0,Summer,,Yes
261,254,20.0,-9.3,49,3.8,2000.0,-18.0,,0.0,0.0,Winter,No Holiday,Yes
8190,71,5.0,11.1,95,0.2,117.0,10.3,0.0,0.0,0.0,Autumn,,Yes
2040,243,,5.5,80,2.7,258.0,2.3,,0.0,0.0,Winter,No Holiday,Yes
4786,1263,9.0,24.7,59,1.1,616.0,16.1,1.8,,,Summer,No Holiday,Yes
902,265,13.0,,34,0.8,1394.0,-12.7,,,0.0,Winter,No Holiday,Yes
3745,733,,18.7,64,3.3,1654.0,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes
6403,916,18.0,23.8,95,2.7,,22.9,0.11,1.5,0.0,Summer,No Holiday,Yes
2027,184,10.0,2.2,83,0.8,221.0,-0.3,0.92,,3.7,Winter,No Holiday,Yes
6989,0,4.0,18.3,78,0.4,1906.0,14.3,0.0,0.0,0.0,Autumn,No Holiday,No
7679,1425,,13.6,71,0.6,1457.0,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
4235,1010,,23.2,41,1.1,1440.0,,2.45,0.0,0.0,Spring,No Holiday,Yes
1918,226,21.0,0.2,32,1.1,1951.0,-14.5,0.0,0.0,0.0,Winter,,Yes
1829,58,4.0,-1.9,34,3.0,2000.0,-15.7,0.0,0.0,0.0,Winter,Holiday,Yes
1574,152,13.0,-8.3,34,4.0,,-21.4,2.22,0.0,0.0,Winter,,Yes
4416,1490,23.0,20.6,52,0.5,2000.0,10.3,0.0,0.0,0.0,,No Holiday,Yes
4750,2435,21.0,23.7,64,1.7,1707.0,16.4,0.0,0.0,0.0,Summer,,Yes
6234,1666,17.0,33.1,27,1.9,1975.0,11.5,1.76,0.0,0.0,,No Holiday,Yes
8135,912,22.0,11.2,67,1.3,940.0,5.2,0.0,0.0,0.0,Autumn,,Yes
4655,2309,22.0,20.0,70,1.0,2000.0,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes
6284,2186,,29.7,55,2.5,2000.0,19.6,0.23,0.0,0.0,Summer,No Holiday,Yes
4209,1996,8.0,,57,,792.0,8.5,,0.0,0.0,Spring,,Yes
4628,873,19.0,19.4,85,1.2,1651.0,16.8,,,0.0,Summer,No Holiday,Yes
225,35,8.0,-0.2,90,1.2,378.0,-1.6,0.0,0.0,4.1,Winter,,Yes
724,65,3.0,0.3,91,2.0,172.0,-1.0,0.0,1.0,1.2,Winter,Holiday,Yes
8260,372,3.0,10.3,81,0.7,361.0,7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6980,2489,19.0,23.0,63,3.1,2000.0,15.5,0.03,0.0,0.0,Autumn,No Holiday,Yes
1142,273,,8.0,54,1.8,435.0,,0.57,0.0,0.0,Winter,No Holiday,Yes
5530,985,,27.6,62,1.5,1043.0,19.6,1.76,0.0,0.0,Summer,No Holiday,Yes
6470,149,13.0,22.9,92,1.2,459.0,21.5,1.09,0.5,0.0,Summer,No Holiday,Yes
5765,245,4.0,27.0,74,0.8,1816.0,21.9,,0.0,0.0,Summer,No Holiday,Yes
7468,192,3.0,10.8,59,0.5,2000.0,3.0,0.0,0.0,0.0,Autumn,,Yes
8237,0,4.0,10.6,75,3.2,913.0,,0.0,0.0,0.0,,No Holiday,No
5555,641,10.0,29.8,59,1.2,973.0,20.9,2.32,0.0,0.0,Summer,No Holiday,Yes
7194,2349,,23.6,38,1.4,2000.0,,1.04,0.0,0.0,Autumn,No Holiday,Yes
5512,776,15.0,32.9,46,2.5,1248.0,19.7,2.9,,0.0,Summer,No Holiday,Yes
2763,93,2.0,5.4,95,1.5,89.0,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes
847,123,6.0,-5.1,54,1.3,1346.0,,0.0,0.0,0.0,Winter,,Yes
4290,2060,17.0,26.9,45,3.5,990.0,13.9,1.64,0.0,0.0,Spring,,Yes
5561,928,16.0,34.3,45,2.3,1466.0,20.6,,,0.0,Summer,No Holiday,Yes
6718,1851,,24.6,70,2.5,2000.0,18.7,0.0,0.0,0.0,Autumn,,Yes
5043,345,2.0,22.2,96,0.8,269.0,21.5,0.0,0.2,0.0,Summer,No Holiday,
6118,1337,,28.9,83,,1449.0,25.7,0.0,0.0,0.0,Summer,,Yes
2552,193,7.0,0.5,64,0.8,2000.0,-5.5,0.01,,0.0,Spring,No Holiday,Yes
5726,653,,35.3,48,2.5,,22.6,,0.0,,Summer,No Holiday,Yes
2929,468,0.0,,80,1.9,,12.6,0.0,0.0,0.0,Spring,No Holiday,Yes
118,415,21.0,-3.7,47,0.0,,,0.0,,0.0,Winter,,Yes
646,242,21.0,-6.4,34,1.2,2000.0,-19.7,0.0,,0.0,Winter,No Holiday,Yes
5967,571,14.0,34.0,59,3.2,1180.0,24.8,1.98,0.0,0.0,Summer,,Yes
4,107,3.0,-6.2,40,0.9,2000.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
4171,3123,,21.7,40,,1987.0,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes
5852,1553,19.0,36.1,56,3.7,1837.0,25.9,0.47,0.0,0.0,Summer,,Yes
468,204,11.0,-4.2,51,1.1,1772.0,-12.8,0.4,0.0,1.9,Winter,No Holiday,Yes
7490,0,1.0,12.0,58,,2000.0,3.9,0.0,0.0,0.0,Autumn,Holiday,No
6,100,5.0,-6.4,37,1.5,2000.0,-18.7,0.0,0.0,0.0,,No Holiday,Yes
5343,1052,,29.2,67,2.8,1725.0,22.4,1.13,0.0,0.0,Summer,No Holiday,Yes
920,374,7.0,0.7,44,0.8,1357.0,-10.1,0.0,0.0,0.0,Winter,,Yes
2596,12,3.0,6.5,88,0.9,276.0,4.6,0.0,0.3,0.0,Spring,No Holiday,Yes
4325,167,4.0,18.3,84,0.9,409.0,15.5,0.0,0.0,0.0,Spring,No Holiday,Yes
1064,59,7.0,-4.4,80,1.4,411.0,-7.3,0.0,0.0,0.0,Winter,,Yes
2591,70,22.0,8.1,76,0.8,492.0,4.1,,0.0,0.0,,,Yes
243,67,2.0,-4.2,35,3.4,2000.0,-17.4,,0.0,0.0,Winter,No Holiday,Yes
7043,87,10.0,18.4,91,1.2,,,0.25,0.5,0.0,Autumn,No Holiday,Yes
8068,251,3.0,5.7,72,0.8,1368.0,1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
1161,537,8.0,1.1,86,1.2,197.0,-0.9,0.0,0.0,0.0,Winter,No Holiday,Yes
2871,965,14.0,21.0,28,2.8,1191.0,1.7,2.75,0.0,0.0,Spring,No Holiday,
3736,1837,15.0,23.8,29,4.7,1876.0,4.6,2.72,0.0,0.0,Spring,No Holiday,Yes
8351,1126,22.0,8.1,50,0.5,2000.0,-1.7,,0.0,0.0,Autumn,No Holiday,Yes
2398,470,,5.0,73,2.2,1173.0,0.5,0.0,0.0,,Spring,No Holiday,Yes
3518,1084,13.0,,30,2.4,1048.0,2.3,2.67,0.0,0.0,Spring,No Holiday,Yes
6987,0,2.0,18.8,74,0.2,1866.0,,0.0,,0.0,Autumn,No Holiday,No
3422,842,13.0,20.5,35,1.1,2000.0,4.4,1.13,,0.0,Spring,,Yes
2564,718,19.0,8.8,49,3.2,1207.0,,0.05,0.0,0.0,Spring,No Holiday,Yes
6768,1142,23.0,20.7,52,1.4,2000.0,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
5623,652,6.0,29.2,58,1.7,2000.0,20.0,0.01,0.0,0.0,Summer,,Yes
1606,177,,-9.8,41,3.9,1949.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1734,19,5.0,-7.8,39,2.8,2000.0,-19.3,0.0,0.0,0.0,,No Holiday,Yes
2325,587,20.0,8.5,46,1.0,1977.0,-2.4,,0.0,0.0,,No Holiday,Yes
2710,676,21.0,5.8,60,2.2,650.0,-1.3,0.0,,0.0,Spring,No Holiday,Yes
8148,829,,13.8,47,1.2,994.0,2.6,1.71,0.0,0.0,Autumn,No Holiday,Yes
1313,124,16.0,-11.2,30,4.7,2000.0,-25.3,0.77,0.0,0.7,Winter,No Holiday,
3449,41,16.0,9.6,96,1.7,1409.0,8.9,0.23,1.0,0.0,,No Holiday,Yes
3813,1726,20.0,15.8,47,1.8,,4.4,0.01,0.0,0.0,Spring,No Holiday,Yes
6086,830,13.0,34.1,45,,,,2.57,0.0,0.0,,No Holiday,Yes
8423,894,22.0,6.2,72,1.4,848.0,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2363,361,,4.8,54,1.3,,-3.7,0.78,,,Spring,,Yes
1976,385,7.0,-4.1,35,3.5,1980.0,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes
3515,745,10.0,16.7,47,,1147.0,5.3,,0.0,0.0,Spring,No Holiday,Yes
1762,262,,-8.4,28,2.2,1947.0,-23.7,0.49,0.0,0.0,Winter,No Holiday,
7488,1196,23.0,13.5,55,0.5,,4.6,,0.0,0.0,Autumn,No Holiday,Yes
5402,1062,,25.4,85,1.4,1663.0,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes
2740,139,,5.5,83,0.9,186.0,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes
5638,1994,21.0,30.8,60,1.8,2000.0,22.1,,0.0,0.0,Summer,No Holiday,Yes
2661,120,20.0,1.7,85,1.3,396.0,-0.5,0.0,,0.0,,,Yes
2473,412,0.0,13.6,79,2.2,862.0,10.0,,0.0,0.0,Spring,No Holiday,Yes
8651,586,10.0,5.1,70,,498.0,0.0,0.93,0.0,0.0,Autumn,No Holiday,Yes
6739,3154,,24.4,34,2.4,2000.0,7.5,0.84,0.0,0.0,Autumn,,Yes
6892,349,3.0,21.0,76,0.7,1995.0,16.6,0.0,0.0,0.0,Autumn,,Yes
7537,707,0.0,7.9,53,0.9,2000.0,-1.1,0.0,0.0,0.0,Autumn,,Yes
4008,225,,22.0,97,0.9,158.0,21.4,,,0.0,Spring,No Holiday,Yes
4719,1027,14.0,26.4,43,2.1,,12.8,3.23,,0.0,Summer,,Yes
